Order_ID,Order_Date,Customer_ID,Country,Region,City,Category,Product,Gender,Size,Sales_Channel,Customer_Segment,Payment_Method,Campaign,Quantity,Unit_Price_USD,Discount_Rate,Revenue_USD,Cost_USD,Profit_USD,Customer_Rating,Returned,Order_Status,Customer_Age,Shipping_Days,Inventory_Available,Marketing_Spend_USD,Customer_Lifetime_Value_USD,Anomaly_Flag,Anomaly_Status,Revenue_Per_Unit,Profit_Margin,Profit_Margin_Percentage,Order_Year,Order_Month_Number,Month_Name,Quarter,Quarter_Name,Day_Name,Customer_Value_Category,Return_Flag,Discount_Category,Customer_Order_Value,RFM_Score,Customer_Segment_RFM
ORD-101718,1970-01-01 05:00:45.411,CUST-10247,Uk,Europe,Manchester,Basketball,D.O.N. Issue,Male,XL,Online Store,Premium Consumer,Digital Wallet,New Year Sale,3,130.6,0.0,333.03,156.78,176.25,4.0,No,Completed,64.0,1.0,217,74105.34,2059.28,1,Normal,111.00999999999999,0.5292316007566886,52.92316007566886,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,333.03,14,Champions
ORD-101719,1970-01-01 05:00:45.950,CUST-10617,India,South Asia,Kolkata,Football,F50,Male,M,Online Store,Consumer,Debit Card,Sports Event,1,101.8,0.0,91.62,46.7,44.92,3.0,No,Completed,52.0,2.0,718,70678.84,4930.32,1,Normal,91.62,0.4902859637633704,49.02859637633704,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,91.62,9,Loyal Customers
ORD-101720,1970-01-01 05:00:45.136,CUST-10406,India,South Asia,Mumbai,Training,Powerlift,Female,XL,Mobile App,Consumer,Bank Transfer,New Year Sale,1,137.78,0.0,96.45,65.51,30.94,5.0,No,Completed,64.0,4.0,487,42398.88,3996.67,1,Normal,96.45,0.3207879730430275,32.078797304302746,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,96.45,12,Champions
ORD-101721,1970-01-01 05:00:45.823,CUST-10897,Germany,Europe,Berlin,Outdoor,Five Ten,Female,L,Wholesale,Consumer,Credit Card,New Year Sale,1,160.27,0.0,144.24,107.94,36.3,5.0,Yes,Returned,48.0,4.0,145,9251.4,3778.03,1,Normal,144.24,0.25166389351081525,25.166389351081524,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,144.24,8,Potential Customers
ORD-101722,1970-01-01 05:00:45.763,CUST-10346,Uae,Middle East,Dubai,Lifestyle,Campus,Female,L,Wholesale,Premium Consumer,Credit Card,Eid Campaign,1,58.37,0.0,46.7,37.67,9.03,3.0,No,Completed,19.0,3.0,327,1651.09,1446.07,1,Normal,46.7,0.1933618843683083,19.33618843683083,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,46.7,9,Loyal Customers
ORD-101723,1970-01-01 05:00:45.855,CUST-10516,Usa,North America,Houston,Training,Dropset,Unisex,XS,Mobile App,Premium Consumer,Debit Card,Eid Campaign,1,103.79,0.0,88.22,53.27,34.95,4.0,No,Completed,41.0,2.0,258,37250.28,3244.48,1,Normal,88.22,0.39616866923600097,39.6168669236001,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,88.22,11,Loyal Customers
ORD-101724,1970-01-01 05:00:44.931,CUST-10342,Uae,Middle East,Abu Dhabi,Running,Solarboost,Unisex,M,Online Store,Business,Debit Card,Summer Sale,1,205.22,0.0,102.61,133.8,-31.19,5.0,No,Cancelled,43.0,4.0,565,8665.85,2543.69,1,Normal,102.61,-0.3039664750024364,-30.39664750024364,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,102.61,10,Loyal Customers
ORD-101725,1970-01-01 05:00:45.598,CUST-10312,Saudi Arabia,Middle East,Dammam,Outdoor,Agravic,Male,S,Mobile App,Business,Cash on Delivery,Unknown,2,249.47,0.0,424.1,260.66,163.44,4.0,No,Completed,33.0,2.0,118,78271.63,3156.74,1,Normal,212.05,0.3853808064135817,38.53808064135817,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,424.1,8,Potential Customers
ORD-101726,1970-01-01 05:00:45.141,CUST-10028,Germany,Europe,Hamburg,Lifestyle,Superstar,Female,L,Wholesale,Consumer,Credit Card,New Year Sale,1,76.96,0.0,76.96,40.35,36.61,4.0,No,Completed,59.0,14.0,754,33765.42,2235.5,1,Normal,76.96,0.47570166320166324,47.57016632016632,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,76.96,14,Champions
ORD-101727,1970-01-01 05:00:45.597,CUST-10551,Uae,Middle East,Sharjah,Running,Adizero,Female,Unknown,Wholesale,Consumer,Bank Transfer,New Year Sale,1,188.04,0.0,159.83,122.73,37.1,2.0,No,Completed,57.0,6.0,141,66776.78,2701.72,1,Normal,159.83,0.232121629231058,23.2121629231058,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,159.83,9,Loyal Customers
ORD-101728,1970-01-01 05:00:45.518,CUST-10546,Uk,Europe,Birmingham,Football,F50,Male,M,Retail Store,Consumer,Cash on Delivery,Unknown,1,179.67,0.0,179.67,95.8,83.87,3.0,No,Cancelled,37.0,2.0,289,34964.71,4943.14,1,Normal,179.67,0.46680024489341576,46.68002448934158,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,179.67,12,Champions
ORD-101729,1970-01-01 05:00:45.440,CUST-10105,Saudi Arabia,Middle East,Dammam,Outdoor,Five Ten,Female,M,Marketplace,Business,Cash on Delivery,Unknown,2,81.19,0.0,138.02,103.35,34.67,5.0,No,Completed,22.0,6.0,638,79695.87,1713.63,1,Normal,69.01,0.2511954789160991,25.119547891609912,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,138.02,8,Potential Customers
ORD-101730,1970-01-01 05:00:45.507,CUST-10073,India,South Asia,Bangalore,Outdoor,Terrex,Female,XL,Wholesale,Premium Consumer,Credit Card,Sports Event,1,148.07,0.0,103.65,76.25,27.4,5.0,No,Completed,45.0,3.0,224,88897.04,1160.62,1,Normal,103.65,0.26435118186203566,26.435118186203567,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,103.65,7,Potential Customers
ORD-101731,1970-01-01 05:00:45.293,CUST-10433,Australia,Oceania,Sydney,Running,Solarboost,Unisex,L,Mobile App,Premium Consumer,Digital Wallet,Unknown,1,106.62,0.0,90.63,57.45,33.18,4.0,No,Completed,34.0,3.0,893,83832.66,2297.62,1,Normal,90.63,0.3661039390930156,36.61039390930156,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,90.63,13,Champions
ORD-101732,1970-01-01 05:00:45.489,CUST-10648,Uae,Middle East,Abu Dhabi,Running,Duramo,Male,S,Mobile App,Premium Consumer,Bank Transfer,New Year Sale,1,200.01,0.0,200.01,85.88,114.13,5.0,No,Completed,56.0,2.0,228,48705.12,2669.17,1,Normal,200.01,0.5706214689265536,57.06214689265536,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,200.01,8,Potential Customers
ORD-101733,1970-01-01 05:00:45.820,CUST-10765,Australia,Oceania,Brisbane,Training,Powerlift,Female,M,Retail Store,Premium Consumer,Bank Transfer,New Year Sale,1,127.62,0.0,127.62,70.36,57.26,4.0,No,Completed,46.0,2.0,752,8853.19,519.58,1,Normal,127.62,0.44867575615107347,44.86757561510735,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,127.62,9,Loyal Customers
ORD-101734,1970-01-01 05:00:46.016,CUST-10195,Saudi Arabia,Middle East,Jeddah,Training,Dropset,Unisex,XL,Online Store,Premium Consumer,Debit Card,Sports Event,1,105.32,0.0,73.72,63.06,10.66,5.0,No,Completed,26.0,6.0,256,37485.26,4049.26,1,Normal,73.72,0.1446011937059143,14.460119370591428,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,73.72,14,Champions
ORD-101735,1970-01-01 05:00:45.478,CUST-10882,Saudi Arabia,Middle East,Riyadh,Basketball,D.O.N. Issue,Unisex,M,Mobile App,Premium Consumer,Bank Transfer,Black Friday,1,71.21,0.0,60.53,30.72,29.81,4.0,No,Completed,32.0,4.0,244,42733.37,2168.06,1,Normal,60.53,0.49248306624814137,49.248306624814134,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,60.53,8,Potential Customers
ORD-101736,1970-01-01 05:00:44.989,CUST-10535,Australia,Oceania,Unknown,Lifestyle,Samba,Male,M,Marketplace,Business,Debit Card,Sports Event,1,128.53,0.0,122.1,76.44,45.66,4.0,No,Completed,40.0,3.0,175,96045.27,2124.62,1,Normal,122.1,0.37395577395577395,37.3955773955774,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,122.1,12,Champions
ORD-101737,1970-01-01 05:00:45.441,CUST-10204,Germany,Europe,Berlin,Basketball,Dame,Unisex,L,Mobile App,Business,Digital Wallet,Summer Sale,1,99.16,0.0,84.29,57.92,26.37,5.0,No,Completed,25.0,1.0,354,56766.98,3328.32,1,Normal,84.29,0.31284849922885277,31.28484992288528,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,84.29,6,Potential Customers
ORD-101738,1970-01-01 05:00:45.307,CUST-10016,Uae,Middle East,Sharjah,Basketball,Dame,Male,M,Wholesale,Business,Bank Transfer,Black Friday,1,138.17,0.0,69.08,85.92,-16.84,5.0,No,Completed,31.0,7.0,521,64264.2,3888.9,1,Normal,69.08,-0.24377533294730747,-24.377533294730746,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,69.08,12,Champions
ORD-101739,1970-01-01 05:00:45.138,CUST-10119,Usa,North America,Chicago,Football,X Crazyfast,Female,M,Marketplace,Consumer,Cash on Delivery,Summer Sale,2,60.26,0.0,102.44,59.61,42.83,5.0,No,Completed,32.0,3.0,594,78309.36,4931.11,1,Normal,51.22,0.41809839906286606,41.809839906286605,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,102.44,14,Champions
ORD-101740,1970-01-01 05:00:45.291,CUST-10321,Germany,Europe,Munich,Outdoor,Five Ten,Female,M,Wholesale,Consumer,Digital Wallet,New Year Sale,1,120.11,0.0,96.09,61.63,34.46,5.0,No,Completed,35.0,3.0,138,57036.15,950.25,1,Normal,96.09,0.35862212509106045,35.862212509106044,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,96.09,6,Potential Customers
ORD-101741,1970-01-01 05:00:45.630,CUST-10158,Saudi Arabia,Middle East,Unknown,Outdoor,Ridgewalker,Unisex,M,Online Store,Consumer,Bank Transfer,Unknown,1,123.26,0.0,123.26,72.84,50.42,4.0,No,Completed,64.0,3.0,118,60049.22,1793.22,1,Normal,123.26,0.40905403212721075,40.905403212721076,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,123.26,11,Loyal Customers
ORD-101742,1970-01-01 05:00:44.979,CUST-10223,Usa,North America,Houston,Basketball,Dame,Unisex,XL,Mobile App,Business,Cash on Delivery,Unknown,1,139.59,0.0,111.67,97.78,13.89,4.0,No,Completed,32.0,6.0,638,24910.12,924.46,1,Normal,111.67,0.12438434673591833,12.438434673591834,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,111.67,13,Champions
ORD-101743,1970-01-01 05:00:45.462,CUST-10564,Germany,Europe,Berlin,Training,Everyday,Male,L,Marketplace,Business,Bank Transfer,Unknown,1,73.17,0.0,58.54,44.11,14.43,3.0,No,Completed,64.0,3.0,610,6357.23,4416.19,1,Normal,58.54,0.246498120942945,24.6498120942945,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,58.54,9,Loyal Customers
ORD-101744,1970-01-01 05:00:45.918,CUST-10463,India,South Asia,Mumbai,Running,Duramo,Male,Unknown,Wholesale,Business,Cash on Delivery,New Year Sale,1,107.12,0.0,107.12,70.97,36.15,5.0,No,Completed,63.0,2.0,577,72277.89,2787.62,1,Normal,107.12,0.3374719940253921,33.74719940253921,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,107.12,10,Loyal Customers
ORD-101745,1970-01-01 05:00:45.103,CUST-10776,Saudi Arabia,Middle East,Jeddah,Basketball,D.O.N. Issue,Male,L,Marketplace,Consumer,Cash on Delivery,Black Friday,2,158.19,0.0,284.74,153.81,130.93,5.0,No,Completed,22.0,4.0,258,84944.13,4276.96,1,Normal,142.37,0.4598229964177847,45.98229964177847,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,284.74,10,Loyal Customers
ORD-101746,1970-01-01 05:00:45.598,CUST-10888,Australia,Oceania,Sydney,Running,Solarboost,Unknown,L,Retail Store,Premium Consumer,Bank Transfer,Summer Sale,1,105.76,0.0,74.03,44.74,29.29,4.0,No,Completed,51.0,5.0,654,41494.02,4927.6,1,Normal,74.03,0.39565041199513706,39.56504119951371,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,74.03,6,Potential Customers
ORD-101747,1970-01-01 05:00:45.414,CUST-10587,Usa,North America,Houston,Training,Dropset,Female,M,Online Store,Consumer,Bank Transfer,Black Friday,2,70.48,0.0,119.82,61.5,58.32,3.0,No,Completed,63.0,3.0,570,55116.99,2796.01,1,Normal,59.91,0.4867300951427141,48.673009514271406,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,119.82,11,Loyal Customers
ORD-101748,1970-01-01 05:00:45.507,CUST-10078,Uae,Middle East,Dubai,Outdoor,Terrex,Male,M,Retail Store,Premium Consumer,Digital Wallet,New Year Sale,3,168.44,0.0,505.32,248.95,256.37,4.0,No,Pending,36.0,4.0,755,31074.88,678.94,1,Normal,168.44,0.5073418823715665,50.73418823715665,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,505.32,14,Champions
ORD-101749,1970-01-01 05:00:45.050,CUST-10259,India,South Asia,Kolkata,Outdoor,Five Ten,Unisex,M,Mobile App,Consumer,Cash on Delivery,Black Friday,1,113.1,0.0,107.44,54.03,53.41,4.0,No,Pending,43.0,3.0,872,45296.95,1870.21,1,Normal,107.44,0.497114668652271,49.7114668652271,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,107.44,14,Champions
ORD-101750,1970-01-01 05:00:45.750,CUST-10634,Uae,Middle East,Dubai,Football,Copa,Male,Unknown,Wholesale,Premium Consumer,Digital Wallet,Unknown,1,69.04,0.0,62.14,29.6,32.54,5.0,No,Completed,58.0,5.0,191,21284.53,277.33,1,Normal,62.14,0.5236562600579336,52.36562600579337,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,62.14,12,Champions
ORD-101751,1970-01-01 05:00:45.848,CUST-10521,Germany,Europe,Hamburg,Lifestyle,Superstar,Female,XL,Marketplace,Consumer,Debit Card,Eid Campaign,2,94.07,0.0,159.92,89.78,70.14,4.0,No,Completed,41.0,4.0,942,76108.74,4261.57,1,Normal,79.96,0.43859429714857434,43.859429714857434,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,159.92,12,Champions
ORD-101752,1970-01-01 05:00:45.499,CUST-10167,Germany,Europe,Hamburg,Lifestyle,Campus,Unisex,M,Wholesale,Premium Consumer,Cash on Delivery,Black Friday,2,110.25,0.0,187.42,93.05,94.37,3.0,No,Completed,44.0,4.0,859,49445.22,187.65,1,Normal,93.71,0.5035215025077366,50.35215025077366,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,187.42,15,Champions
ORD-101753,1970-01-01 05:00:45.550,CUST-10219,Uk,Europe,Birmingham,Football,X Crazyfast,Male,S,Mobile App,Premium Consumer,Credit Card,Summer Sale,1,100.86,0.0,90.77,59.48,31.29,5.0,No,Completed,22.0,4.0,129,54942.08,3001.71,1,Normal,90.77,0.344717417649003,34.4717417649003,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,90.77,12,Champions
ORD-101754,1970-01-01 05:00:45.246,CUST-10163,Pakistan,South Asia,Islamabad,Running,Ultraboost,Female,L,Wholesale,Business,Debit Card,Unknown,1,112.31,0.0,89.85,67.97,21.88,2.0,No,Completed,42.0,4.0,157,4190.26,620.05,1,Normal,89.85,0.24351697273233167,24.351697273233167,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,89.85,9,Loyal Customers
ORD-101755,1970-01-01 05:00:45.594,CUST-10076,Saudi Arabia,Middle East,Jeddah,Football,Predator,Male,L,Online Store,Premium Consumer,Cash on Delivery,Eid Campaign,1,114.77,0.0,500000.0,54.88,48.41,2.0,No,Completed,40.0,4.0,677,62428.64,137.03,1,Normal,500000.0,9.682e-05,0.009682,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,500000.0,12,Champions
ORD-101756,1970-01-01 05:00:45.798,CUST-10089,Pakistan,South Asia,Rawalpindi,Lifestyle,Gazelle,Unisex,M,Online Store,Premium Consumer,Cash on Delivery,Black Friday,1,154.67,0.0,139.2,93.97,45.23,5.0,No,Completed,63.0,4.0,260,20664.25,1355.14,1,Normal,139.2,0.32492816091954024,32.492816091954026,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,139.2,14,Champions
ORD-101757,1970-01-01 05:00:45.222,CUST-10006,Usa,North America,Houston,Training,Rapidmove,Unisex,L,Mobile App,Premium Consumer,Digital Wallet,Sports Event,1,75.36,0.0,60.29,36.24,24.05,3.0,No,Pending,45.0,3.0,389,38647.77,2804.08,1,Normal,60.29,0.3989052910930503,39.89052910930503,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,60.29,9,Loyal Customers
ORD-101758,1970-01-01 05:00:45.233,CUST-10693,Uk,Europe,Birmingham,Outdoor,Five Ten,Unknown,M,Marketplace,Business,Debit Card,Black Friday,1,165.84,0.0,132.67,112.44,20.23,4.0,No,Completed,48.0,2.0,644,41565.21,467.93,1,Normal,132.67,0.15248360593954927,15.248360593954926,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,132.67,12,Champions
ORD-101759,1970-01-01 05:00:46.003,CUST-10435,Uk,Europe,London,Football,Predator,Male,XL,Online Store,Business,Debit Card,Unknown,1,108.48,0.0,97.63,60.08,37.55,4.0,No,Cancelled,55.0,5.0,523,45148.89,3112.95,1,Normal,97.63,0.3846153846153846,38.46153846153846,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,97.63,9,Loyal Customers
ORD-101760,1970-01-01 05:00:45.220,CUST-10190,India,South Asia,Unknown,Football,X Crazyfast,Unknown,XL,Wholesale,Consumer,Credit Card,Eid Campaign,2,152.82,0.0,259.79,197.79,62.0,4.0,No,Completed,64.0,3.0,131,23129.92,3392.76,1,Normal,129.895,0.23865429770199004,23.865429770199004,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,259.79,12,Champions
ORD-101761,1970-01-01 05:00:45.777,CUST-10450,Pakistan,South Asia,Islamabad,Running,Adizero,Female,M,Retail Store,Business,Bank Transfer,Eid Campaign,1,208.33,0.0,187.5,148.7,38.8,4.0,No,Completed,60.0,2.0,407,85085.97,4851.52,1,Normal,187.5,0.20693333333333333,20.69333333333333,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,187.5,7,Potential Customers
ORD-101762,1970-01-01 05:00:45.892,CUST-10706,Germany,Europe,Munich,Running,Adizero,Unisex,S,Mobile App,Consumer,Debit Card,Black Friday,1,180.66,0.0,171.63,114.38,57.25,4.0,No,Completed,36.0,7.0,152,43071.09,4507.73,1,Normal,171.63,0.33356639282176775,33.35663928217677,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,171.63,6,Potential Customers
ORD-101763,1970-01-01 05:00:45.460,CUST-10525,Australia,Oceania,Brisbane,Training,Everyday,Female,XL,Marketplace,Premium Consumer,Debit Card,Eid Campaign,1,103.5,0.0,103.5,65.56,37.94,1.0,No,Completed,40.0,2.0,281,61407.38,2877.28,1,Normal,103.5,0.3665700483091787,36.65700483091787,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,103.5,12,Champions
ORD-101764,1970-01-01 05:00:45.593,CUST-10363,Uae,Middle East,Dubai,Lifestyle,Samba,Unisex,S,Wholesale,Business,Digital Wallet,Eid Campaign,1,87.59,0.0,87.59,41.31,46.28,5.0,No,Completed,42.0,4.0,566,61586.79,3987.49,1,Normal,87.59,0.5283708185865966,52.837081858659666,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,87.59,11,Loyal Customers
ORD-101765,1970-01-01 05:00:45.730,CUST-10288,Saudi Arabia,Middle East,Riyadh,Outdoor,Terrex,Unisex,M,Mobile App,Consumer,Digital Wallet,Unknown,1,134.48,0.0,121.03,84.83,36.2,4.0,No,Completed,54.0,3.0,767,60894.98,1881.84,1,Normal,121.03,0.29909939684375775,29.909939684375775,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,121.03,13,Champions
ORD-101766,1970-01-01 05:00:45.333,CUST-10068,India,South Asia,Chennai,Training,Powerlift,Unisex,L,Wholesale,Business,Bank Transfer,Summer Sale,3,93.16,0.0,195.64,120.47,75.17,5.0,No,Completed,28.0,14.0,637,56152.14,2969.99,-1,Anomaly,65.21333333333332,0.3842261296258434,38.42261296258434,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,195.64,8,Potential Customers
ORD-101767,1970-01-01 05:00:45.280,CUST-10814,Pakistan,South Asia,Karachi,Basketball,Harden,Unisex,L,Mobile App,Consumer,Credit Card,Sports Event,2,77.89,0.0,140.2,106.38,33.82,4.0,No,Completed,31.0,2.0,45,82351.26,2076.44,1,Normal,70.1,0.24122681883024252,24.122681883024253,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,140.2,9,Loyal Customers
ORD-101768,1970-01-01 05:00:45.547,CUST-10878,Usa,North America,Los Angeles,Basketball,D.O.N. Issue,Unknown,XL,Retail Store,Consumer,Debit Card,Black Friday,3,89.41,0.0,268.23,119.39,148.84,4.0,No,Completed,33.0,4.0,685,81355.47,1751.5,1,Normal,89.41000000000001,0.5548969168251128,55.48969168251128,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,268.23,11,Loyal Customers
ORD-101769,1970-01-01 05:00:45.343,CUST-10754,Germany,Europe,Munich,Outdoor,Ridgewalker,Unisex,XL,Marketplace,Premium Consumer,Credit Card,Eid Campaign,1,151.16,0.0,120.93,72.87,48.06,4.0,No,Cancelled,64.0,3.0,298,42005.88,3665.43,1,Normal,120.93,0.397419995038452,39.7419995038452,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,120.93,8,Potential Customers
ORD-101770,1970-01-01 05:00:45.375,CUST-10258,Australia,Oceania,Sydney,Outdoor,Five Ten,Female,XL,Retail Store,Consumer,Bank Transfer,Black Friday,1,196.93,0.0,157.54,107.4,50.14,5.0,No,Completed,52.0,4.0,955,63766.68,1553.69,1,Normal,157.54,0.31826837628538784,31.826837628538783,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,157.54,12,Champions
ORD-101771,1970-01-01 05:00:45.165,CUST-10548,Uk,Europe,London,Basketball,Own The Game,Female,L,Online Store,Consumer,Bank Transfer,Summer Sale,1,76.83,0.0,65.31,44.39,20.92,4.0,No,Completed,59.0,7.0,928,10731.51,1964.71,1,Normal,65.31,0.3203184810901853,32.031848109018526,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,65.31,11,Loyal Customers
ORD-101772,1970-01-01 05:00:45.040,CUST-10490,Australia,Oceania,Melbourne,Running,Adizero,Male,L,Wholesale,Premium Consumer,Credit Card,Summer Sale,1,89.44,0.0,500000.0,55.53,29.44,4.0,No,Pending,43.0,5.0,20,9531.88,1899.14,-1,Anomaly,500000.0,5.8880000000000005e-05,0.005888000000000001,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,500000.0,13,Champions
ORD-101773,1970-01-01 05:00:45.210,CUST-10182,Australia,Oceania,Brisbane,Outdoor,Agravic,Unisex,XL,Retail Store,Consumer,Debit Card,Unknown,1,211.73,0.0,179.97,98.17,81.8,4.0,Yes,Returned,23.0,5.0,982,48251.68,4364.98,1,Normal,179.97,0.4545201978107462,45.45201978107462,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,179.97,11,Loyal Customers
ORD-101774,1970-01-01 05:00:45.740,CUST-10306,India,South Asia,Delhi,Football,Copa,Unisex,L,Retail Store,Consumer,Credit Card,Black Friday,1,84.92,0.0,84.92,37.95,46.97,5.0,No,Completed,45.0,6.0,766,90070.3,934.98,1,Normal,84.92,0.5531088082901554,55.31088082901554,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,84.92,9,Loyal Customers
ORD-101775,1970-01-01 05:00:45.989,CUST-10500,Australia,Oceania,Brisbane,Lifestyle,Superstar,Unisex,L,Marketplace,Business,Debit Card,Sports Event,2,100.61,0.0,160.98,88.31,72.67,4.0,No,Completed,59.0,5.0,996,45283.464,1969.23,1,Normal,80.49,0.45142253696111323,45.142253696111325,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,160.98,11,Loyal Customers
ORD-101776,1970-01-01 05:00:45.305,CUST-10137,Germany,Europe,Berlin,Outdoor,Agravic,Unisex,XL,Mobile App,Consumer,Credit Card,Summer Sale,2,235.83,0.0,330.16,200.4,129.76,3.0,No,Completed,29.0,3.0,164,67087.03,4450.56,1,Normal,165.08,0.39302156530167187,39.30215653016719,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,330.16,15,Champions
ORD-101777,1970-01-01 05:00:45.410,CUST-10169,Pakistan,South Asia,Faisalabad,Basketball,Dame,Unisex,S,Wholesale,Business,Cash on Delivery,Unknown,2,160.47,0.0,288.85,178.83,110.02,3.0,No,Completed,30.0,3.0,267,16188.49,174.99,1,Normal,144.425,0.38088973515665564,38.088973515665565,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,288.85,10,Loyal Customers
ORD-101778,1970-01-01 05:00:45.260,CUST-10546,Australia,Oceania,Sydney,Running,Solarboost,Unisex,S,Online Store,Consumer,Bank Transfer,Summer Sale,2,147.6,0.0,295.2,150.38,144.82,5.0,No,Completed,20.0,4.0,100,45603.79,4744.55,1,Normal,147.6,0.49058265582655824,49.05826558265582,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,295.2,12,Champions
ORD-101779,1970-01-01 05:00:45.116,CUST-10610,Germany,Europe,Munich,Outdoor,Terrex,Unknown,L,Marketplace,Business,Bank Transfer,Summer Sale,2,151.88,0.0,243.01,199.74,43.27,5.0,Yes,Returned,43.0,4.0,660,40378.7,4504.61,1,Normal,121.505,0.17805851611044815,17.805851611044815,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,243.01,12,Champions
ORD-101780,1970-01-01 05:00:44.937,CUST-10754,Pakistan,South Asia,Rawalpindi,Lifestyle,Gazelle,Female,L,Online Store,Consumer,Bank Transfer,Eid Campaign,1,57.08,0.0,48.52,25.27,23.25,4.0,Yes,Returned,33.0,4.0,652,78406.35,2147.46,1,Normal,48.52,0.47918384171475675,47.91838417147567,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,48.52,8,Potential Customers
ORD-101781,1970-01-01 05:00:45.224,CUST-10871,India,South Asia,Chennai,Lifestyle,Samba,Male,M,Retail Store,Consumer,Debit Card,Summer Sale,3,113.49,0.0,306.42,225.32,81.1,3.0,Yes,Returned,36.0,4.0,372,14213.5,3299.82,1,Normal,102.14,0.2646694080020886,26.46694080020886,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,306.42,11,Loyal Customers
ORD-101782,1970-01-01 05:00:45.766,CUST-10047,India,South Asia,Chennai,Outdoor,Five Ten,Unisex,M,Online Store,Consumer,Bank Transfer,Sports Event,1,121.71,0.0,121.535,80.01,23.44,4.0,Yes,Returned,64.0,4.0,32,54149.51,4956.23,1,Normal,,,,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,121.535,13,Champions
ORD-101783,1970-01-01 05:00:45.710,CUST-10146,India,South Asia,Chennai,Running,Ultraboost,Male,M,Retail Store,Consumer,Credit Card,New Year Sale,1,127.0,0.0,114.3,65.98,48.32,5.0,No,Completed,39.0,10.0,235,91179.47,2819.25,1,Normal,114.3,0.42274715660542433,42.274715660542434,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,114.3,10,Loyal Customers
